# schema-version: 2
part-14-bridges-between-stacks/README.md	callout-997c67bc41e9e06c	7d78cb8b0a6bda7cf12e58938d485ce9b9c822d2655859367fe99ef069752060	️-read-this-before-you-trust-anything-in-this-part	HEADING	caution-note	Read-first note: this part rests on source reads of community bridges, not Apple documentation
part-14-bridges-between-stacks/README.md	callout-264257db444cd30c	7ba356b1cab4b14649dd2ea2de8f8e3d9a42eeeb7ce3395fd9ddd0fd3e1e437d	141--bridges-into-core-ai-mlx2coreai-swift-lm-and-the-community-zoo	SILENT-FAILURE	garbage-output	Pass anything but the full monotonic position_ids and KV lands at the wrong cache slice — logits stay plausible
part-14-bridges-between-stacks/README.md	callout-70c63bfcee6d8da2	c0a83b0f5d44e131ba3c56a455547e8f84663570081d4129a8f252c362139ee4	sources-for-this-part	INLINE	caution-note	No WWDC transcript is cited anywhere in this part — nothing here has Apple-session backing
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-daa6e4274fb0f563	fa96180b466adebec2f19d07b93502f8aa4a87d31420168a5b128cf498c04e73	️-read-this-before-you-trust-a-signature-in-this-guide	HEADING	caution-note	Signature-trust scope note — verify against your checkout before relying on anything below
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-e4a2f76ad2ab2d40	6289c17b5a136db578ed67ae398649406f7144efcf857571a55cdb2362b770b0	contents	INLINE	misleading-signal	TOC: asset-generation coverage is not numerical parity — a bundle that generates is not one that computes correctly
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-a502c77770152187	dd0600d81c5fa82bf1558a3f6594e8e3ec85f0912bac9533b3a26f44e9d7d50f	1-three-bridges-one-destination	INLINE	version-drift	The bridge's core call is private AIProgram._from_mlir_module — any coreai wheel bump can break it without notice
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-96315a64fd15cef2	f7bdcf8584c627cca8c261819f127a65349061812da3243b831afe27e0e01ec0	23-️-the-wheel-pin-collision	HEADING	version-drift	mlx2coreai pins coreai-core b1; b1 bundles fail on Xcode 27 beta 3+ with 'Failed to convert to versioned IR'
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-89c7b81689c4092b	4a6aa7ad5a2d589a754e3cefd7b08ae2904f85c1e64f607b1ce43b8e10e69fa8	31-the-command	CALLOUT	footgun-api	The console script omits --batch-size while the Python function accepts batch_size and raises for anything but 1
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-6c2f9cbd2e0ad6be	76e46a839cbe197b20af8bbfda8e48ae8674c9b2e75f588476ed064136ebdbff	32-what-lands-on-disk	INLINE	data-loss	_write_tokenizer rmtree's an existing destination — a re-run silently destroys whatever was there
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-665bae2daa3fdf58	9249789386f4c125a1284d5421ddef436935f0b7b6a6a384ed9ab757e72db6c7	35-position_ids-is-the-full-position-vector	INLINE	garbage-output	A position_ids max that isn't the last query position writes KV to the wrong offset — valid math, wrong cache
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-659e2490fb1f8699	fb8a52178e50eeb57e8ca6448681f1c87ab807b35064df3797461a4caefd7f3e	36-precision-and-the-flag-that-couples-to-the-swift-runner	INLINE	stale-state	The precision flag mutates the loaded model in place — converting several variants in one process reuses mutated weights
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-9bd5627074af134e	fa8e1ad5a9c020f0c5ed8296a15066026f1027222f1d37c5d28fac60da3cde88	36-precision-and-the-flag-that-couples-to-the-swift-runner	INLINE	garbage-output	Skip the bf16→fp16 logit cast and the Swift runner's hard-coded Float16 view reports garbage argmax — no crash
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-df51719eeab9786e	2623bd346dd011d74f183d61c99e2d9326297c4c6e0e81e3a1cd28e47bd11b1a	42-what-the-reader-enforces	INLINE	footgun-api	Omitting metadata_version defaults it to '0.1' and the reader throws unsupportedVersion — write the string '0.2'
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-bcffea6546bb6c2f	bb1796e4c642cfaf0f3db2a7eb3e34474f9afdac5e06e070a9e06a4fb7c1d046	42-what-the-reader-enforces	INLINE	footgun-api	A .aimodel path where a bundle dir is expected throws pointedAtModelAsset — guarding a misleading version error
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-148e7ce7b4b3dc76	32744ff9a1e302a985faee026fd995fcf97892b383b459776f26ae307f2a92fa	44-the-vlm-variant	INLINE	caution-note	mlx2coreai writes only kind:'llm' — no VLM path exists; use Apple's exporter or swift-lm for vlm bundles
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-01a56e1d94fed212	8d541996d75a45039ec73c4948f6f823fc94b033b33addc911a1c458f231d284	51-the-minimal-working-example	INLINE	misleading-signal	Conversion succeeds while silently listing unresolved tensors in metadata['unresolved_extra_inputs'] — read it every time
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-abb214436c7e9d15	9ae125f115d4ac02c10f2a74db603d9d90ec4e592124d9cb2d9b6bd74d8b685f	52-conversionconfig-every-field	INLINE	garbage-output	allow_unknown_sources=True (default) invents scalar fp32 specs for unknown tensors — converts fine, can be badly wrong
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-4a8e0c8377b87c83	015c0890dc81fbbd9e4a63472f480dbdd65c28479738bb4cf116af06f8abfe3b	54-capture-mlxs-callback-event-contract	INLINE	footgun-api	Capture runs the model twice (trace plus reference) — RNG or dropout diverges unless capture_is_training=False
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-bafbc492391678f4	7ac4a98ca54563d93a0d3ee60400eb92eeb650ab67b200e43ca5145d109251ff	56-named-composites-the-fused-kernel-hint	INLINE	footgun-api	generate_composite_decl mutates the caller's dict in place — reuse carries state you didn't put there
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-fc262ba4759bcc61	211db52fe6c37ec5834ee6d538d9e1be131255104a0169ef54f9a40974eaec0f	57-dynamic-shapes-need-a-probe-and-shapelesstrue-is-not-enough	INLINE	caution-note	Shape-dependent Python branches produce two divergent traces and the probe raises — no data-dependent branching
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-5a0172ceb8a95dae	382932f837c58cdb4e3feab51388e64c1701c05b6ec9d06538c3143ead4d8cb2	57-dynamic-shapes-need-a-probe-and-shapelesstrue-is-not-enough	INLINE	caution-note	The two backends differ by one (steps vs steps+1) under --grow-context — two hand-written copies of one contract
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-dff8ca7eeeeec51f	8b4a9c77d131fe99992a008c4ab5b5d6da2264973cf2b5ba0098e90b69f07e7c	6-️-asset-generation-coverage-is-not-numerical-parity	HEADING	misleading-signal	Generated assets are not numerical parity — tolerances compare against MLX's own capture, never a Core AI execution
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-a51dfab8905364af	d95f04a72ee168514fdcf9aa6d58f9c1bfb8946efc924759309184264a6325ec	62-what-is-tested-and-what-is-not	INLINE	misleading-signal	match_by_order=True pairs outputs positionally — a shifted output order gives a green comparison of the wrong tensors
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-8b78ce1215af319b	2d0737ac9d4c8566b12ce5008a22bf007c6a865cec65ee8e7fd37d79a0ab79aa	63-the-parity-testing-recipe	CALLOUT	footgun-api	Never run an iOS-compiled bundle on a Mac — it can wedge the GPU/ANE stack into a watchdog reboot
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-1860e2bf54631856	022b5219d43915e13ed8825734522cabbe5e94762bd3c66028abc70c44ed9a3e	71-️-silent-failure-boolean-attention-masks-are-added-not-selected	HEADING	garbage-output	Boolean attention masks are lowered as added, not selected — masked positions leak in, output stays plausible
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-bf877b937aef9004	aec0ca92f9087fc6a1c3dc4516835a14ebc0d1fb4839754604c9ec111b2ab98c	72-️-silent-failure-general-transposed-convolution-lowers-to-zeros	HEADING	garbage-output	General transposed convolution lowers to zeros — converts, runs, and outputs all-zero feature maps
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-107866737a578b3d	5e95a35ff54941a83da4f6248fd5bb04ed75692fdd6b4164db2453c01e70cecb	73-️-silent-failure-mxlog2-and-mxlog10-become-natural-log	HEADING	garbage-output	mx.log2 and mx.log10 lower to natural log — every value wrong by a constant factor, no error
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-580288a324db66a6	78172c51a81576f82d1f58b73990e2bd7078db83f5807539d6470a44266c3773	83-the-build-recipe-and-the-auto-selection-trap	INLINE	misleading-signal	--runtime-backend auto silently picks Swift on Darwin unless a Python-only flag flips it — runs measure different backends
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-cb9993ec3442d14f	f693d044adac774457e9d014d2527229865b8d3479d513e18a06685334c8dfb6	94-the-bundle-loader-verbatim	INLINE	footgun-api	CoreAILanguageModels.ModelConfig (bundle config) is not the similarly named model configuration — name collision
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-a905b75a031fff91	bff6ffa461ee003cc0a546edd5d93d2029567a55a35d59b204a7b1077048c7dc	97-the-image-placeholder-contract--an-asymmetry-that-will-catch-you	INLINE	footgun-api	The two prompt paths have opposite image-placeholder requirements and the same error case
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-b3548eb26e0dcbba	4e2642ee962301ef32c84850c708a2f1c325a3ddbe8fbc3a55532ecbc2a91db8	98-️-silent-failure-every-core-ai-test-in-this-repo-passes-without-running	HEADING	misleading-signal	Every Core AI test in the repo passes without running — green because skipped, not because it works
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-775b64be4860b5bd	fa9dabf85e3a7f10f1d693a5091f81eacd1e64ec163068d69d276268542e1c49	105-the-community-measured-it-on-hardware	CALLOUT	perf-cliff	expectFrequentReshapes requests a reshape-tolerant specialization — on a static graph it costs the fast path
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-1938a99ec7bfec89	c88e99a1628bf4f96aef89e490df10702827e04f1eb26f7a2595f3e891eb8dce	11-the-community-zoo	CALLOUT	caution-note	The community zoo is single-author, benchmarks self-declared uncontrolled — process guidance, not Apple fact
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-4a063e6549e3db40	54847bf6ad5ad0badb7432b54441e72471fd4afd87759c2eeb97c1cd6dfc2ba7	113-process-engineering-worth-stealing	INLINE	caution-note	Core AI conversion is not byte-deterministic (measured) — never verify a pipeline by hashing artifacts
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-dac17ff602deaa14	bde496a57fc505edb0cdfe1c849eddb032500f14d809fb081cf95e4bb9c7ccf5	113-process-engineering-worth-stealing	INLINE	caution-note	metadata.json can embed your build machine's absolute paths — the zoo shipped one; audit what you emit
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-5f8c31a119f15b7b	854871712ffb84bb329ad4cb7ae423ff056598cdf66942e83cde95596994deb1	114-the-benchmark-protocol--cite-it-as-a-protocol-not-a-dataset	INLINE	caution-note	Cite BENCHMARKS.md as a protocol, not a dataset — n=1 numbers on specific hardware
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-afd1b41a1ec44476	b30fc8e8c955ac50450cf8780511b25f8e5d5877a79390d4965ae799b7a6ce4a	114-the-benchmark-protocol--cite-it-as-a-protocol-not-a-dataset	INLINE	perf-cliff	Thermals move numbers 2.3–4.1× — a day of device use silently degrades a 25 ms op; benchmark cold and hot
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-660a4e9cab95572d	329ee26af2c7a885f15fbcf7c60b945df3e154e8ea60748705e86e48baefeec1	114-the-benchmark-protocol--cite-it-as-a-protocol-not-a-dataset	INLINE	perf-cliff	A community helper defaults to cpu_only() — copied code silently runs ~9–10× slower; it's the parity option
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-d1fdff5557df298a	349ee59e407afbf0874ebb39dd7037bec24f9e3cac8713337fadf3e119a0e97b	114-the-benchmark-protocol--cite-it-as-a-protocol-not-a-dataset	INLINE	garbage-output	Store only the load_function and the AIModel gets GC'd — calls return garbage that looks like a conversion bug
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-bf4d78a039a09995	a5f31c1bb9537f01dff18be2b97ce8852515acef9707f5aab8e293aa8da82efc	123-one-more-consideration-is-core-ai-even-the-right-destination	INLINE	runtime-unavailable	Guided generation needs logits and the GPU-pipelined fast path never exposes them — fastest backend, no structured output
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-beae186d48b18175	65619c04ee33029ea20b9e084aff1468c6eacf51413f39bf52316d5a93b9ecac	132-mlx2coreai-python-api	INLINE	misleading-signal	Code comment: check metadata['unresolved_extra_inputs'] after every conversion — success ≠ all inputs resolved
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	callout-2e648929e728b3f3	99c35939ffcadae6f791912fff345e9b68cc6f47d8ae3309b9676861249369a4	142-evidence-classes-used	INLINE	caution-note	No WWDC transcript is cited in this guide — the 2026 session corpus does not cover these bridges
