# schema-version: 2
part-16-adjacent-capabilities/README.md	callout-b4f30270e36122ca	8675ad176501c3675e5fce720e1b961037d907246292c2cce97594c0ccc6dbb6	️-two-things-to-learn-before-you-plan-anything	HEADING	caution-note	Read-first: two planning-level facts gate everything in this part — learn them before scoping work
part-16-adjacent-capabilities/README.md	callout-b69777f3899b1373	fd6367989460ec5caf1294e7537e3829a085c02c43a02e712d24f29e7f629e01	161--speechanalyzer-live-transcription-assets-and-custom-vocabulary	SILENT-FAILURE	silent-truncation	Cancel the display task and the transcriber's final updates go unread — every recording's last phrase lost, no error
part-16-adjacent-capabilities/README.md	callout-fc8dfa04a7118801	384e6db5699c97242882ff5c17c10c3d27a26c14c24f6161ce329946596f333c	162--app-schema-domains-the-complete-map-of-what-siri-can-actually-do	SILENT-FAILURE	footgun-api	In update intents nil means both 'clear' and 'untouched' — if-let code silently drops every 'remove the due date'
part-16-adjacent-capabilities/README.md	callout-5f87c5e90b254cc3	58e220236a39196f3e16839103a1c580d66f39ef4e5fb59aa8033940f416b718	163--on-screen-awareness-making-siri-understand-this	SILENT-FAILURE	empty-output	Entity plumbing the screenshot path never consults costs weeks and changes nothing; per-row ids also lose rows
part-16-adjacent-capabilities/README.md	callout-7738078220a591da	b8c0aceced15a0a64526fd5756571002177bf4704978535c3294432b9f2ccfaf	164--one-index-three-consumers-entities-spotlight-and-foundation-models	SILENT-FAILURE	garbage-output	Some Spotlight metadata is searchable but unreadable — SpotlightSearchTool sees titles and invents the bodies
part-16-adjacent-capabilities/README.md	callout-58811809af581356	9ff29346ef26368513392481963a5347e1d3312dbc333c1f0ce1fbfed2017fc1	165--dnikit-auditing-datasets-and-networks-before-you-convert	SILENT-FAILURE	docs-vs-reality	Familiarity's sign is documented backwards; PFA drops layers with a mere warning; pre-fix Keras 3 analyses nothing
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	callout-0e84dfa53229280f	e09e08d9227e4a9e5ded8b807dc75310cb472e75d13eff7d8f3f849ff66519e2	speechanalyzer-live-transcription-assets-and-custom-vocabulary	INLINE	caution-note	Two expected things don't exist: a text-to-speech API and any 2026-API sample project — plan around both
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	callout-f707207fadd282da	bbb8d2410cd15459b19dcd931372334474d219bfb2a6cdd3554053d0e3d098e2	what-this-covers	INLINE	silent-truncation	TOC: cancelling the display task drops the final results — the tail of every recording is silently lost
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	callout-aa31dca278532aa6	b9729d1cb7b966565ccd997232c1088118c386f176893dde05cbc532fa92547c	contents	INLINE	silent-truncation	Contents: the cancellation shield — the guard against losing each recording's final phrase
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	callout-4d97d4d14b2f2ce2	fd6af0d1a4418d598b4e80a19d07abf467c10958434fdb47d1106f50c11de095	12-the-speechanalyzer-sample-project-is-a-wwdc25-leftover	INLINE	docs-vs-reality	The downloadable SpeechAnalyzer sample is the WWDC25 leftover — stale for the 2026 APIs
