# schema-version: 2
part-01-orientation-and-gating/README.md	callout-587c427e3ce065c1	be9586a210a51cff34e7dc99458fe8fbbc825a82708d2921e1636a237edb0fe1	11--the-2026-apple-ai-stack-and-how-to-choose-a-model-backend	SILENT-FAILURE	footgun-api	A near-miss prewarm(model:transcript:) signature compiles but never binds; the framework's default no-op runs instead.
part-01-orientation-and-gating/README.md	callout-e8d973b6bfbf02af	c1c14c832b84c89cc544d1007d7f2c0911901d0d95951dad81b477f1c750c304	12--every-version-hardware-entitlement-and-runtime-surface-gate	SILENT-FAILURE	version-drift	On the 26 SDK MLXFoundationModels builds as an empty library; import succeeds and the late error blames your call site.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-43cde12e843c67d4	61c495bfc4539d878b1b086cca24519b197f962014e25bfc89a5914cba43b57c	31-systemlanguagemodel--260-the-default	CALLOUT	docs-vs-reality	Do not hardcode 4096: Apple documents 4096 for iOS 27, but contextSize is dynamic and the third-party 8K device report…
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-38d4b131645ff070	1ca6ad20db347994452a49e096594d989d781181b9cad0f75f303f7f8649c700	32-privatecloudcomputelanguagemodel--270-the-one-with-a-policy-gate	CALLOUT	docs-vs-reality	Apple's documented PCC URL 404s; the live path is developer.apple.com/private-cloud-compute/ — entitlement is managed.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-2adf0caeb3043fa5	4f499c4e5952f39554bafa5377f4593aff284a54d3aef14671d0f24fbcd183ec	33-coreailanguagemodel--270-your-weights-apples-runtime	CALLOUT	docs-vs-reality	Only Core AI's graph compiler is OS-resident; the LLM runtime ships as Swift code in your app, despite Apple's framing.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-ee3fcab29748913d	8af51501c04576484e15100961c95107e96b1f202de2fad9dd72acf5f96b3ed8	33-coreailanguagemodel--270-your-weights-apples-runtime	CALLOUT	caution-note	Pipelined Core AI samples on-GPU with no logits; a correct provider must throw on schema requests, not approximate.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-27084d952cceac6b	73a5bc0b17e061f2afe7d2e579bee3172013c7c6bd7056b6db7fa2e494913d43	34-mlxlanguagemodel--270-sdk-the-hugging-face-firehose	CALLOUT	version-drift	mlx-swift-lm main is a breaking 3.x that split tokenizer and downloader packages — pin a version.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-8e04eec073cbf8d0	04079bad50a721cdd6f980e5e819c1ab90f061fc02c8359e0479d9fdc00af6fb	34-mlxlanguagemodel--270-sdk-the-hugging-face-firehose	CALLOUT	caution-note	BYO-model @Generable leaves MLX or sequential Core AI; MLX keeps logit tooling without a slower engine.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-5c98f6b3c9ee6ac1	088876044482212862a73254fe20ed1b818ad502dd7a2175ea7849518e3adc1b	34-mlxlanguagemodel--270-sdk-the-hugging-face-firehose	CALLOUT	caution-note	Correction: MLX does run on iPhone via mlx-swift — only the ANE is closed to it; an earlier community claim erred.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-776a611a86a52d70	e165b5a3d5853268346af6acbba61bc2d2e5045a39ff813ce2cdc2fdfdafddef	35-chatcompletionslanguagemodel--the-one-that-works-today	CALLOUT	ignored-input	buildURLRequest sniffs 'v1' in baseURL pathComponents; servers on any other version path get broken URLs (FB23837262).
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-2665593081367b63	b13ee339bab5906e56839bb72c53c0eb5c0617a1b11c5f01897dd9679cc41ec0	5-the-decision-table	INLINE	caution-note	Every table warning is one fact: pipelined Core AI has no logits, so no @Generable — read 5.1 before relying on a row.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-9f7687cd407f4f65	c9d6d7826ab99c043acf1275bebf08da72f416bc250ae807f06e50527d24a187	5-the-decision-table	INLINE	caution-note	The system model is sealed — no weight swaps, no custom LoRA on OS 27; specific models mean Core AI or MLX.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-96941e10290bfe40	c3086546cafc2fc81bef6caee482cdfcdf095299234da2b1b72836a6a046b8ae	5-the-decision-table	INLINE	caution-note	Past 4,096 tokens you need PCC (32K) or a Core AI/MLX model; the Core AI branch carries the @Generable caveat.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-c90aa2e7f7fcf0a6	aeef61fd86aecc44db72e45156e90ae0bb535c86f6fc07ba089d7e103fa95af4	5-the-decision-table	INLINE	caution-note	Reasoning needs PCC levels or a Core AI/MLX reasoning model; SystemLanguageModel does not reason.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-1d749aa29d0d26cb	9b586e00cc6aa0b1e7e92d0e71464212f27a4c2eb31fc61119a1f8d73bed790f	5-the-decision-table	INLINE	caution-note	Core AI's fastest engine has no logits so .guidedGeneration is off — and every Core AI benchmark used that engine.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-a1f534dddc06919a	488ca35281e651b1b654670416265c2358c8ad3e083b8f1f283da01ab60cc111	5-the-decision-table	INLINE	caution-note	Apple FM measures 0.11 J/token, ~2x better than GPU runtimes and ~4x the CoreML/ANE path; bundles are engine-dependent.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-b30d3b4c3bcafa14	e4ef07b0908ea8e0727f1abd3ff2422c0eef8c0fac0916efb4cfb05b7127e97e	5-the-decision-table	INLINE	perf-cliff	GPU runtimes shed 50-60% of throughput over 10 sustained minutes on iPhone 17 Pro; the ANE retains ~65-67%.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-25ca2ef7920a10bb	fd8b0b7fe035d2ee973afdf9eedefe3128f02f4fbbebd34e96bbce80be15c642	5-the-decision-table	INLINE	caution-note	The robust ANE win is GPU exclusivity, not speed — inference off-GPU keeps the UI's GPU free; MLX cannot reach this.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-154deeb42cb1574e	547565048f1654c66f713123d16b743584e9495916398dc73cbd7aebd18092af	5-the-decision-table	INLINE	perf-cliff	Without AOT + AIModelCache, cold specialization stalls launch: ~4.8 s at 0.8B, ~29 s at 2.3 GB, 194 s for one 3 GB…
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-fa09a4921162ca4c	72b4f1d66be5aa9896ba1495e550e34054c7a3ec6baa0c49318288927983648f	5-the-decision-table	INLINE	footgun-api	supportsGuidedGeneration: is a flag you assert, not a probe — claim it and schema enforcement rests on your server.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-7de24771636727ad	837e394eaf4626a136bce5ecc162c81cb184159b865d0f09d4889f742368ef3a	51-the-first-cliff-generable-and-the-fastest-engine	INLINE	caution-note	Meta note: every warning row above is the same Generable-vs-fastest-engine fact wearing a different hat.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-af674e6c2de02a3a	237066963d1d0da0e4dd017cc8db84b6f009c471590671f7cc788652842bc525	51-the-first-cliff-generable-and-the-fastest-engine	CALLOUT	caution-note	Bring your own model and you lose @Generable exactly when picking the fastest backend — stated nowhere by Apple.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-4521ccef3ae4aead	40d354eab0afed737b76559172e552542b3197cfb23a9fa8c4271a93717f1275	52-the-second-cliff-prefix-reuse-and-the-models-that-cannot-have-it	CALLOUT	perf-cliff	Recurrent-state models (SSM/Mamba2) refuse KV rewind; the running scan cannot truncate, so every edit re-prefills.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-b3af5870b835cde8	1cb2061703e0cc92a7874ac220a1981928ac8fc86eaf542ef7ac9900551049f0	52-the-second-cliff-prefix-reuse-and-the-models-that-cannot-have-it	SILENT-FAILURE	perf-cliff	trimKVCache(to:) returns negative on unsupported rewind, nothing throws — chats hit 23 s/turn on the wrong model.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-bb1c3af756bc8f99	77cde24a73744eab1a40a95318e7157a1be67cf6f73cc62223da891e89f05de0	61-m4-max-dense-models-tie-or-favour-core-ai-moe-favours-mlx	CALLOUT	misleading-signal	All seven Core AI benchmark rows used the no-@Generable pipelined engine — for guided generation the config is…
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-794dd817db010ec2	e930f2f8e4dc99f4589803e2bfe9136bd131bbc7c00a7d17183da7098b878718	61-m4-max-dense-models-tie-or-favour-core-ai-moe-favours-mlx	CALLOUT	misleading-signal	The 2.47x claim rests on a stale macOS 26 export (~500 tok/s re-exported) and a Debug-build MLX baseline on iPhone.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-cb11ea58da40aeaa	e008be3a1dd3fb3ccf31d787aaab8c0d3a6e6e169f3ea0b794672b13790d847b	axis-2--sustained-throughput-thermals	CALLOUT	caution-note	Source retention numbers conflict (38% vs 64-67% MLX); keep only the qualitative point — GPU throttles, ANE holds.
part-01-orientation-and-gating/references/01-apple-ai-stack-2026-map.md	callout-be9f78225ae3a869	47ca5296e29a2ff632a48b0a5e81220d767c940ccf89484ec9d2ed71f8620f76	7-silent-failures-you-can-hit-before-you-write-a-line-of-model-code	SILENT-FAILURE	footgun-api	prewarm has a default no-op extension; a near-miss signature never binds and session.prewarm() quietly does nothing.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-8c8fddd1267d2afc	15ca382d936a87dd5052a2263480ae41c8feae1f285209aad42d60ee15900c17	12--every-version-hardware-entitlement-and-runtime-surface-gate	SILENT-FAILURE	caution-note	Version mistakes here yield empty libraries, dead catches, evaporating #if code, error -1 — rarely a real diagnostic.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-2a7d02c8957073a3	8d8c8fb9b1ca870ed3a34885677359be5c5c980bb0c4c99439ada0c818f0f7e6	262--the-metalhardware-floor	CALLOUT	docs-vs-reality	Session 330 calls the tensor-ops API 'new in 27'; the header floor is 26.2 — only the quantized macro is 27.0.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-bdca9925eeb120a2	6aef9c218cce3a7ef5163e652b1c857a2aa10ad5134ffc7ef8aa27b7849a2aa7	22-️-the-watchos-contradiction-you-must-plan-around	HEADING	docs-vs-reality	Docs and session 339 promise watchOS support, but SystemLanguageModel and its types carry no watchOS 27 availability.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-4730d469c8e7beff	a6e2899389427920505976710f9dc26aa163940423786a54d933de1d8525e5fc	23-what-is-hard-270-in-foundationmodels	SILENT-FAILURE	version-drift	Xcode 27 adds Transcript.Reasoning/AttachmentSegment payloads; 26-era switches fall to default or stop compiling.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-846ac5ac77f4d25b	e93deccbb8ebdad827009e269e18b00ea06a626dc05b6c9947eef59955c96ee7	33-️-the-empty-library-failure	HEADING	version-drift	A false canImport(_version:) doesn't error — guarded code ceases to exist and the library builds empty.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-a196c2ce2fe87c83	1f60b6a945d31d35309f5601da126ee1f834bf821d2c0e88ca50c286d9f07f32	33-️-the-empty-library-failure	SILENT-FAILURE	version-drift	MLXFoundationModels is empty on the 26 SDK: import and build succeed; 'cannot find MLXLanguageModel' blames your code.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-31319eebcd11fcb6	02121bb565ca66542e093b14d96c0d4eb6c47bbdf8e0a4d188e4467181179142	34-️-the-xcode-26--27-rebuild-changes-which-catch-fires	HEADING	version-drift	A rebuild under Xcode 27 changes which catch fires; deprecated GenerationError arms go dead without any diagnostic.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-d1b2506d276f03de	dcb9edd9cca70b2e1058b3de3afacc646ce5764224892dc816f074339a8060e0	34-️-the-xcode-26--27-rebuild-changes-which-catch-fires	SILENT-FAILURE	version-drift	catch GenerationError compiles under Xcode 27 but never fires — new error types drop every tested path into bare catch.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-a568ec696779e173	9dd3359a928697ac0ae67ca0417496e11cbd4af82f1d610ff921baf292eb6c8c	34-️-the-xcode-26--27-rebuild-changes-which-catch-fires	SILENT-FAILURE	docs-vs-reality	Apple's three-arm catch omits SystemLanguageModel.Error, unreachable via LanguageModelError — those failures fall…
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-baf40a710dc281a2	220841c985faa356a004e7ec0cb1b6bf4c0ac3c52809ba2441c19c344689bc3e	41-the-apple-intelligence-floor	SILENT-FAILURE	perf-cliff	Below-floor devices get no .aimodelc; on-device respecialization brings back the multi-second first-launch stall.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-a1fc68a9a8f0a5da	7d52fb899ef830f5cfadf935ed244bfb554a2e36123097b3fbea701bb967da4b	43-the-mlx--tensorops-hardware-gate-a-different-floor-entirely	SILENT-FAILURE	perf-cliff	A deployment target under 26.2 defines MLX_METAL_NO_NAX and drops every NAX kernel; only a scrolled CMake warning says…
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-5e31f57b3b3fb22d	1d08c87156e91a4f163ef368dfb948d798c97d1ba802e8d5506866d30efcb8d1	76-️-availability-is-not-a-promise	HEADING	misleading-signal	isAvailable == true is not a promise that a request will succeed — treat availability as advisory only.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-134c594e14e6bde3	684f4ebf222a7f97107c2f0a9ba7ed4dda7e8a47079c067a94a7363d74db388c	76-️-availability-is-not-a-promise	SILENT-FAILURE	misleading-signal	isAvailable == true yet requests fail with error -1 wrapping undocumented ModelManagerError 1046, even on real devices.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-813e75e076748aa8	3674024c3ec6860c02e476e2c18ad40883435c2982f436e15039225d3287c9e1	82-private-cloud-compute-three-conditions-and-two-of-them-are-commercial	CALLOUT	caution-note	PCC's Small Business condition is reconstructed — on the dev site, in no WWDC transcript; confirm before planning on it.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-da5700e99b13fdcb	929dbbe77bf623fd3eeeac40413bdaac359d4361b941459a039c4264e4b342ae	83-the-pcc-entitlement-itself	SILENT-FAILURE	runtime-unavailable	Constructing PrivateCloudComputeLanguageModel without its entitlement is a fatalError crash, not a catchable throw.
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-11af50d01bff618d	dc784bffb200157347b73296f0f117c97e57fbe80b36a37817c16c4566f4a6a9	102-what-does-and-does-not-work-where	INLINE	misleading-signal	The Simulator on a macOS 27 host runs the host's model, not your target's; adapters are broken outright (issue…
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-3bf8a332dffa4337	28772c3fc0b29c2689ceac5910753b85ecae05b3c56bb230f175e28e7ad8e227	102-what-does-and-does-not-work-where	INLINE	misleading-signal	The Simulator on a macOS 26 host emits meaningless -1 errors — pure host/SDK version skew (thread 831404).
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-5c8b8fc7c5e08c3c	63965faff4acd060df52cafedf7d1dcdd8b9a6b5bcd2bb43a15b3fddb26f6acd	102-what-does-and-does-not-work-where	INLINE	perf-cliff	Background FM execution is OS-throttled with no priority control (thread 833666).
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-f436eca62982e88d	4712a70e9ab20e3db359b4f7944ce29cfd71bee432924901c536ed3d14457b31	102-what-does-and-does-not-work-where	INLINE	misleading-signal	The Shortcuts 'Use Model' action works but errors cannot be detected — failures pass silently (thread 813757).
part-01-orientation-and-gating/references/02-platform-and-version-gating.md	callout-7cb2ab77919ac6a4	fdb66aef7d06d2d570defb665a188780706f6223246ee9c52918ab54e06c604b	11-a-runnable-preflight-check	SILENT-FAILURE	misleading-signal	A preflight verdict of .onDeviceOnly/.cloudOnly is no success guarantee; wrap each respond in the three-arm catch.
